-11418.7,-23419.6
-20772.7,-22130.3
-17546.3,-24455.2
-18643.8,-13671.9
-17095.9,-23064.2
-17507.5,-20615.2
-14169,-22186.1
-13278.2,-20488.1
-16805.2,-18003.4
-17881.3,-21521.7
-16096.8,-22023
-16650,-24281.6
-17127,-20917.6
-15656.3,-21356.2
-15477.4,-23066.6
-15477.3,-22076
-18044.5,-23211.9
-17699.3,-18559.3
-15653.3,-21317.2
-17059.1,-23989.7
-16340.3,-22008.8
-19601.9,-24512.2
-15576.1,-18915.7
-16372.8,-22038
-15522.3,-22122.8
-13690.2,-20326
-17629.5,-25042.5
-18410.6,-23088.7
-18046.2,-21442.2
-17702.1,-25093.1
-16331.9,-24235.2
-20121,-22506
-19908.9,-24360.1
-17636.6,-23796
-14376.8,-23977.6
-17300,-18900.5
-14005.1,-21008.8
-18888.6,-18625.1
-16729.7,-21048.2
-15698.4,-27585.3
-17616.8,-22860.8
-14490.3,-20059.6
-17873.4,-24503.2
-18554.4,-21800.1
-15335.6,-23584.4
-17178.9,-22094
-11731.4,-23729.6
-15311.3,-20484.4
-18405.9,-22356
-21095.2,-23326.8
-18441.6,-22638.3
-18849,-25332.7
-11904.7,-24517.4
-12115,-26907.7
-18043,-24095.5
-17736.3,-27358.7
-18440.6,-21655.7
-18580.6,-24715.8
-18834.2,-27657.2
-20142.8,-23421.8
-17385.4,-19291.7
-18677.4,-24295.5
-18963.2,-22618.4
-21296.7,-25704.4
-16431.7,-21313.5
-19058.8,-20563.3
-14451.3,-16390.8
-7073.33,-23124.2
-11008.8,-25171.9
-17780.7,-31267.6
-16083.1,-22433.3
-21753.7,-24485.4
-13299.5,-20351.4
-15321.4,-18405.1
-6803.37,-19785.9
-11212,-25953.8
-15871.4,-20075
-5856.98,-20775.6
-8135.35,-24847.5
-12276.4,-32921.6
-19340.5,-33469.6
-17804.2,-31307.4
-29180.2,-28289.4
-20240.2,-25921.9
-19838.6,-25816.3
-17663,-28597.9
-18942,-31035
-20313.7,-31069.1
-13938.9,-18346.7
-16985.8,-26044.9
-20664,-23873.1
-15783.9,-20593.9
-11384.6,-21099.3
-10514.1,-33479.9
-19843.2,-31650.6
-21208.9,-33190.4
-21597,-24490.2
-11123.7,-29407.3
-16598.1,-28378.1
-17819,-28032.3
-15760.7,-29016.5
-16327.4,-23432
-12776,-22196.1
-14113.8,-25884.7
-23577.8,-22013.1
-8051.1,-20965.8
-10446.4,-23625.5
-8739.51,-28378.9
-21446,-28354
-20359.7,-23978.2
-18780.4,-28623.5
-15072.8,-31159.3
-15374.8,-30374.6
-20988.4,-31930.1
-17796.1,-27172.7
-16563.4,-27263.3
-19813.3,-28806.4
-16299.1,-20102.3
-19670.2,-31465.2
-15067.2,-31564
-20921.1,-25207.3
-19067.6,-30258.8
-21090,-28682.1
-23853.5,-29485.8
-17932.5,-31360.9
-18482.7,-23563.9
-23800.3,-27590
-19364.5,-32095.9
-17136.5,-29962.3
-21362,-31929.8
-20837.4,-29202
-22983,-19366.2
-18366.7,-20910.3
-18492,-22308.3
-16533.3,-28434.8
-17019.6,-25827.2
-16867,-22235.1
-16889.8,-23739.8
-14266.4,-25908
-15636,-23159.1
-17618.4,-21392.4
-15752.3,-32397.1
-21468,-27364.5
-15316.4,-30007.4
-15035.7,-28806
-16847.4,-30289.7
-16398.7,-29640.2
-18250.3,-23283.2
-19105.9,-28005.2
-16715.4,-25699.7
-19544.6,-26142.1
-18749.4,-27967.4
-18348.6,-30129.8
-16631,-25223
-15241.4,-26314
-18131.7,-24488
-16059.8,-25577.6
-15523.7,-28521.7
-21521.7,-27443.9
-23295.1,-26403.8
-19361.3,-27056
-21543.8,-25340.9
-15744.7,-26360.9
-16260.3,-27362.9
-19793.6,-26182.6
-19220,-28914.4
-15889.4,-29505.7
-17854.1,-28125.5
-14301.9,-24571.2
-22228.6,-33797.1
-25374,-32122.6
-17814.9,-27580.9
-17012.5,-35530.3
-17760.6,-30135.2
-19247.1,-34331.9
-20632,-28385.2
-15829.6,-27972.4
-15886.4,-25754.9
-16437.6,-28845.9
-20411.6,-32290.6
-16347.5,-35494
-19955.7,-28526.2
-19303.1,-27186.6
-24318.1,-31627.1
-15925.4,-27869.1
-18167,-30883.9
-17626,-29407.8
-18696,-27991.4
-14974.4,-28771.6
-17261.5,-29410.6
-18090.7,-27255.6
-19355.2,-29784.6
-10878.5,-27455.2
-11813.4,-35311.3
-17340.2,-29728.6
-17281.2,-35744.9
-17623.8,-33044.4
-20647.5,-29348
-17999.2,-27532.2
-20851.4,-32513.6
-15638.1,-24513.5
-16994.4,-28620.1
-14979.6,-28184.8
-23651.7,-28433.2
-17097.8,-26338.5
-12315.6,-25198.3
-16770.7,-22341
-20567.1,-24731.9
-12774.7,-23393.7
-15173.1,-28292.3
-20093.1,-25874.9
-16296.8,-25701.7
-21139.7,-29050
-10778.9,-31948.2
-19285.3,-27186.8
-20490.8,-29300.5
-19186.2,-27916.7
-9699.07,-34434.2
-27646.5,-23247.4
-31755,-25697.5
-19667,-42111.8
-24734.2,-31096.8
-25854.7,-31253.3
-16156.3,-23507.9
-27008.8,-29285.5
-20333.4,-31951.7
-15304.2,-28349.7
-21105.9,-22810.8
-20494.3,-21244.8
-31104.8,-35323.3
-42016.1,-27806.3
-14713.3,-46916.8
-30438.1,-42644.5
-8624.95,-53884.7
-11260.2,-31260
-15212.2,-37080.2
-27020.7,-32402.4
-24175,-19653.9
-18168.9,-44373.1
-4441.59,-24364
-44518.5,-47929.7
-3713.12,-42315.7
-10917.8,-41708.2
-8129.5,-34118.3
-30331.2,-37496.2
2267.92,-55705.1
8409.94,-33006.9
-17430,-28751.3
-5002.45,-12613.6
-20004.1,-25696.9
918.065,-28748.7
-11252.6,-17318.9
-36132.4,-25695
-10728.1,-51725.2
-4436.36,-25125.8
-30874.8,-49811.3
-522.511,-26093.9
10477.2,-27472.1
7012.25,-21220.9
4986.63,-5162.94
-34426.7,-23537.1
-42574.2,-10678.5
-37162.8,-20909.3
-14798.3,-25721.4
-29972.1,-31453.7
-26736.1,-30343.8
-15251.3,-36078.9
-28780.6,-2746.56
2772.66,-63241.9
-22167.4,-48908
-53821.9,-18316.4
12555.8,-51943.6
768.771,-30576.3
-34229.1,-23448.7
-35341.5,-40572.4
-32439.5,-28675.7
-41982.4,8970.89
-34547.5,-29200.8
-25293,-51517.2
-3602.1,-37380.8
-27511.6,-28926.4
-34702.3,-38647.6
-22012.5,-27097.4
-16658.8,-24306.2
-50809.9,-62164
-12910.2,-90852.4
-8764.69,-84336.4
-21852.6,-52256.4
-2386.87,-32282
-7208.98,-15267.8
-19103.4,-50387.1
-19730.7,-42908
-20057.9,-21249.1
-18130.9,-24179.7
2254.95,-37318.2
-27038.7,-53131.9
14309.7,-68816.6
-28533.9,-37560.8
-2715.23,-72805.4
-17113.8,-39399.4
-18804.2,-32248.3
-40042.7,-39558
-20580.1,-32250.8
-13825.3,-34643.8
-20354.4,-35783.7
-14701.1,-13539.2
-19033,-23589.8
-1772.91,-39482.3
-10715.1,-42108.4
2097.37,-21764.8
-8353.64,-34157.5
-6494.35,-12546.4
-30050.9,-35806.2
-32862,-40276.6
-60797,-64097.8
-16604,-42920.3
2960.9,-30880.8
-4545.5,-47211.4
-9092.36,-642.673
-11291.7,-41989.7
-20928.9,-35862.1
-8712.48,-18787.7
-31332.7,-19100.9
392.639,-60400.5
11990.8,-27782.6
-36199.4,-27023
-59569.5,-50256.2
-24470.2,-45276.7
-38720.7,-51029.3
-57589.9,-38400.6
-33507.4,-67781.1
-30775.2,-78228.1
39863.9,-19486.5
-22746.1,-466.054
34894.8,-47488
23726.3,-29503.9
-33085.5,-63846.9
-22125.9,-53929.4
-878.967,-74450
1651.14,-58618.3
-11962.8,-55109.6
-22933,16442
22724.2,-51693.3
-31710.3,-48494
-5263.68,-50784
3904.47,-36903.9
-32355.9,-24080.5
-35003.8,-44562.4
-25729.6,-44320.6
-16906.6,-20624.8
-15052,-38409.7
-51047,-55255.6
-10131.5,-7387.47
-55554.6,-47387.8
-40324.2,-90255.2
-833.359,-51045.5
13623.1,-40961.1
278.487,-34040.4
-6397.81,-16625.5
-2765.43,-42735.4
-25030.1,-66126
4637.12,-57223.6
-4917.43,-26935.1
-40745.2,-44100.8
21631.7,-2775.52
-13316.8,-41109
-20062.1,-31472.2
-24790.1,-26013
-28137.7,-42950.6
-12141.9,-28039.9
-5348.85,-55233.4
-8119.49,-49645.4
-19178.4,-44859.9
-12685.2,-41214.3
-9999.76,-35129.5
-10105.8,-34910.6
-31696.3,-48169.2
-16759.1,-32920.3
-7232.43,-43486.9
-30406.3,-41271.2
-13659.2,-47912.1
-9256.86,-45754.3
-20277.6,-54352.8
-25534.6,-39084
-19424.2,-47706.7
-9636.48,-35284.1
-12819.3,-35815.4
-16912.1,-45569.1
-16023,-40978.2
-11735,-45229.5
-14959,-40880.8
-17397.4,-41680.8
-14380.5,-40459.6
-17833.7,-42915.9
-22393.2,-54210.7
-11405.9,-31626
-11443.3,-49471.1
-18266.5,-38036.2
-14896.5,-41096.8
-13402.4,-38799
-12338.2,-42780.1
-6433.43,-31374.8
-10940.4,-37811.2
-19629.9,-46684.7
-11002.7,-42764.1
-13914.7,-43981.2
-18269.4,-45042.4
-12969.7,-44839.6
-16561.5,-47058.3
-23209.4,-43360
-23164.8,-41705
-25128.8,-39389.3
-15842.3,-47274.3
-19740,-39997.4
-23092.2,-46005.5
-10414.4,-45218.1
-19847.9,-45457
-20521,-51462.7
-17615.4,-48009.2
-8720.59,-46819
-17659,-41391.5
-15042.1,-42992.4
-12939.4,-48836.8
-15524.7,-44162.2
-14457.2,-46763.7
-18566.9,-48398
-11135.4,-48089
-12825.3,-42501
-16745.7,-42230.3
-21053,-47284.4
-17938.9,-44644.9
-18666.5,-50264.4
-18181.4,-51326.3
-19396.6,-45699.9
-16299.5,-53548.6
-19966,-47528
-13261.9,-44133
-17812.8,-48027.5
-19221.5,-47147.4
-15757.5,-54161.4
-5474.58,-49314.5
-18879.8,-42741.8
-15462.9,-49337.7
-26172.2,-45031.3
-13881.2,-49168.6
-16430.5,-48934.9
-14812.8,-47392
-19766.6,-47509
-20356,-43733
-16167,-46077.5
-9417.94,-46011.9
-18694.2,-59080.8
-7202.52,-48396.7
-14375.5,-50908.1
-18132,-51459.6
-12590.4,-47572.5
-15686.2,-52413.8
-13163.1,-48999.3
-18316.4,-51310.4
-14427.2,-50596.7
-16084.9,-48124.4
-20162.6,-46829.4
-12009.9,-53065.1
-14913.8,-50580.5
-16565.1,-47884.9
-15141.3,-43551.3
-21141,-49916.5
-20173.5,-52802.2
-20558.4,-55427.8
-20175.7,-51149.6
-19078.4,-57401.5
-17222,-55172.2
-13545.4,-51690.5
-16434.2,-52974.3
-17650,-49954.2
-14009.1,-55484.5
-18509.1,-48993.3
-16967.3,-52003.2
-14984.4,-50192.2
-17242.2,-50696.5
-15038.9,-48595.5
-17145.9,-49039.9
-18642.7,-52805.2
-17048.2,-47082.9
-11698.5,-54483.4
-18190.9,-54070.6
-23290.5,-52042.9
-15367.9,-55196.7
-16642.2,-58454.3
-22778.9,-51280.2
-17884.1,-52712.2
-13096.2,-53847.1
-18506.2,-57408.4
-21848.6,-54520.8
-17556.3,-54264.1
-18857,-54784.9
-14165.8,-51286.7
-14631,-57436.6
-20455.4,-54641.3
-19496.5,-54064.7
-15432.1,-55029.2
-21906.4,-57499.3
-19502.5,-55621.7
-21544.6,-56728
-17639.3,-56349.9
-15757.2,-61903.4
-17620.5,-58285.1
-16634.5,-57191
-19514.8,-55859.5
-17389.2,-58364.9
-22582.4,-60680.6
-19817.9,-57942
-17587,-55736.8
-19746.1,-57868.1
-19880.5,-57522.4
-20937.8,-60180.4
-17231.8,-64539
-15794.3,-65041.2
-16307.2,-56958.6
-19732.3,-56675.4
-16532.7,-56896.6
-24208.1,-59129.2
-11129.8,-59580.7
-20432.3,-59048.1
-13065.6,-68894.6
-12664.9,-64291.7
-18690.6,-62433.8
-18497,-59443.6
-16384.3,-61409
-16750,-58077.7
-17244,-57005.9
-18708.3,-62893.9
-16161.7,-62266.8
-17547.4,-61903.9
-18487.5,-66647
-19783.4,-57971.8
-12903.1,-70109.9
-19500,-55176.3
-19447,-60370.2
-13180.1,-67764.9
-20487.8,-61562.8
-23138.6,-62200.6
-15846.2,-60226
-23178.1,-64520.4
-12394.8,-67015.4
-10962.4,-64438.3
-25553.2,-65912.6
-4889.54,-67219.3
-28284.3,-53717.1
-17901.2,-60955.4
-21927,-57926.5
-23276.1,-65865.1
-18292.1,-56806.9
-24639,-63824.7
-13970.4,-59888.3
-20028,-71358.3
-18692.2,-66798.6
-23362.9,-66253.5
-23958.7,-68022.7
-34162.1,-58185.2
-19670.6,-78122.4
-16562.1,-68061.6
-23833.6,-63051.7
-34692.1,-90891.8
-24134.6,-61908.6
-36314.4,-44930.5
-4172.65,-76935.3
-16682,-66119.1
-20646,-63955
-22884.9,-59353.1
-11016.5,-82223
-19632.9,-85090
-16568.3,-73931.2
-20769.8,-67612.2
-3319.75,-89012.6
-23927.9,-60433
-279.592,-89262
-7781.15,-66033.6
-35986.3,-50171.3
-11524.4,-70215.3
-23716,-71100.5
-17549.8,-72592.3
-17757.3,-66715.8
-13524.5,-76565.7
-1920.57,-79712.8
-16898,-73282.4
-33924.9,-72392.8
19496.5,-88351.4
-34967.5,-52312.9
-8931.31,-69369.2
-91092.9,-128902
-75172.4,-66476.4
-24376.2,-76466.3
-25682.3,-80535.6
2913.6,-78434
-40789.2,-52601.7
-5709.34,-71099.1
1122.94,-96801.4
-7979.81,-114241
-45843,-66445.7
2276.42,-77662.2
75117.2,-70933.2
-48795.2,157703
-165373,-145791
-25807.2,-166078
-87761.1,-75340.6
-64074.4,-100086
-32462.6,-67234.6
-56210.2,-96642.8
-60007.7,23216.3
8911.27,-152466
-57615.9,-94240.9
-66067.4,-88445.4
48588.5,39664.2
-235023,-197692
190727,89320.8
-200787,-384077
-267033,-19300.9
-23477.7,-38645.3
-155109,87227.7
68919.8,136074
-36149.2,-133855
2416.97,-25017.3
57717.8,-101488
-84140.1,-63069
-65281.7,-40292.1
19964.4,-15634.1
-144253,-169784
110429,-11258.3
-111547,-110621
-124087,188994
85152.4,79263.5
116556,-29395.2
21452.5,-55964.7
14262.1,-30151.8
-10799.8,-48392.9
-11146.8,-65279
53545.9,-54789.5
5799.93,-50716
49992,-56107.4
38313.5,-87602
-29504.1,-68687.4
125868,-69713.8
-168768,-30101.3
-67711.2,-125295
-42178.7,-85318.8
13258,-85313.3
-21642.6,-94449.4
-88796,-57508.5
8690.8,-65860.9
18605.6,-141779
-19952.1,-91882.7
-82479.3,-65525.2
69712.4,-52742.9
-136353,-41395.6
68158.2,60505.9
-308812,-179902
-134830,-176766
59237.4,-79108.1
33523.1,-102057
26487.7,-70454.9
7284.68,-85035.1
33418.4,-130103
30640.5,-160707
-7171.62,-147809
-33202,-202716
31741,-129853
-74029,-210480
-20927.6,-98310.6
5139.27,-397321
-25481.9,-170178
-6045.19,52057.1
25763.2,4868.11
-14531.8,-62027.9
-25060.9,-85738.4
-18898.8,-76007.6
43080.2,-107244
-6920.23,-123649
10702,-144585
-12705.3,-127544
49040.8,-207331
-70621.1,-178634
448716,-148433
-177110,46434.9
-85659.2,129040
-49539.3,-17981.4
-23158.9,-71441.4
-2955.22,-60909.3
-23353.6,-56465.4
26869.1,-66321.2
16852.2,-96002.1
-32469.8,-87172.8
-11963.5,-56445.3
83311.4,-19895.5
-49668.1,-136834
281068,74367.2
-277896,89753.6
-14065.1,-30824.7
-54637.6,-146775
-21243.5,-104533
-49896.9,-54637.5
-60346.1,-89829.8
-54210.8,-100647
-2373.45,-33807.4
-29853.6,-96446.9
-120512,-111642
-132362,-66168.2
42725.6,-318216
-229548,18146.3
261425,-577410
-113098,-382650
-49248.6,-4795.46
-61331.5,-36462.2
-20345.8,-148178
-56507.9,-133485
-31609,-97349.4
73805,-39109.9
-59554.8,-166665
2419.28,-140311
-119867,-161832
188489,-251867
-373026,-39373.1
745856,-775609
-110838,-427.904
7593.34,-14754.2
-58383.4,4930.41
-85967.3,-14738
86570.3,-28594.6
-107214,-188052
160324,-135940
84143.2,18333.7
240661,60321.2
-137080,-2640.03
-98866.8,-365169
203002,-388894
446820,325474
-92200.7,-141823
-487983,-254799
-132181,-207817
-64709.4,-110091
41897.4,-108615
-170251,-133648
-34226,-86700.2
35037.6,-115733
-30267.3,-97095
-58646.6,-132605
-442.966,-84530.7
-143596,-256267
270663,309810
-278617,-209893
-27677.6,-373245
-126854,-163008
-70074.9,-123843
-79002.6,-127126
-68069.9,-112949
-46931.2,-119568
-28556.4,-105781
-23719.5,-103070
-34992.8,-121768
-87775.8,-83568.2
-7968.9,-299469
-29944.8,143230
-91284.6,-319397
-223186,-117001
57826.9,-147113
-2623.36,-177605
-16623.9,-185886
-16626.8,-172951
-15610.6,-188696
-18925.6,-162973
-7834.04,-168223
-26623.6,-152357
-5431.04,-107764
10702,-186836
-40461.7,-204549
68579.1,-97713.6
115593,-247731
-41682.8,-126218
13740.3,-218720
-14330.3,-183694
18458.3,-182476
-12384,-177341
17946.8,-178912
19800.2,-216149
9453.18,-242295
5240.41,-221062
50952.4,-281570
519430,-212067
51374.5,346923
-600629,-636285
-148598,9282.5
-98355.4,-206952
-66453.7,-188161
-42864,-274890
-115639,-199172
-27180.8,-225969
-8515.84,-221447
-21504.9,-241583
6919.31,-221807
3210.53,-164615
98691.5,-109088
79400.2,-115842
-701955,-659475
-740608,-227884
-159688,-194784
-107404,-239113
-103537,-264265
-139996,-314100
-87896.8,-321598
-98954,-296504
21832.1,-236660
-118130,-298346
132040,-124589
-317071,97487.6
47116.4,750289
-6.12386e+06,-2.34963e+06
-354627,-203110
-173211,-162374
-161771,-345687
-306273,60477
3399.26,-291130
-87756.8,-271566
-177144,-233276
-198974,-594761
-445881,-445263
-662152,-291985
-1.51821e+06,-362277
-23570.6,113051
-3.49443e+06,-645350
1.69927e+06,2.87819e+06
-92092.9,-2.98803e+06
46926.3,-1.41952e+06
424202,-1.33413e+06
337456,-1.53827e+06
101185,-1.25336e+06
318406,-1.32107e+06
166257,-1.92817e+06
-207598,-2.63237e+06
-489816,-3.45977e+06
894830,-2.124e+06
-3.8907e+06,-1.30381e+06
1.34269e+07,-1.18851e+07
-7.56487e+06,3.99334e+06
-3.33369e+06,6.54104e+06
-841132,1.67635e+06
-716941,1.26554e+06
-638360,739098
-901817,769006
210426,-125508
-1.25799e+06,-193183
-684324,-116836
-674040,381397
-464813,-2.40014e+06
-2.2364e+06,-805978
1.31382e+06,-1.19015e+07
6.40904e+06,9.98107e+06
1.49208e+06,4.35124e+06
1.2492e+06,1.8419e+06
781133,1.39834e+06
627809,1.0107e+06
616178,984691
582995,452498
165814,610917
383762,535784
240336,700624
807103,283354
-128715,545558
2.33735e+06,-1.90345e+06
-2.80677e+06,2.33097e+06
-1.49972e+06,447591
652749,1.033e+06
81560,699260
241611,426808
225568,440058
227562,273841
-106144,93981.9
-61205.7,456740
-192725,197664
-386681,213265
-818007,43222.7
-1.57015e+06,704420
-3.42179e+06,-6.21532e+06
592925,226647
760253,186430
555047,31856.6
459523,-74779.2
275370,-136448
449236,-138579
400778,-280149
289830,-91708.8
342372,-64176.1
580037,-297966
464756,-828254
1.01297e+06,-1.64193e+06
6.80959e+06,-3.0714e+06
-595126,3.13152e+06
-532246,1.56147e+06
-203519,961125
-135824,639986
61661.1,421373
157795,557249
-9986.64,344413
81301.4,70688.5
-35331.8,321808
-121790,337309
283626,-231306
-2.00694e+06,-324001
1.55577e+06,-688284
4.05666e+06,-2.42568e+06
-2.78139e+06,1.28969e+06
113768,669036
-215528,215254
108114,398314
207993,646910
248094,425255
156306,252901
222776,422266
377715,533959
563822,406080
875095,800713
3.76438e+06,2.73632e+06
-1.00647e+07,-919435
-1.84365e+06,-6078.4
-734603,58317
-501977,37327.4
-438070,160063
-305169,215700
-209524,147141
-274943,186126
-208969,212320
-240713,272713
-225459,190032
-380856,662715
1.02212e+06,1.44426e+06
389399,1.6878e+06
-312341,-572331
-111893,135731
-32268.1,24327.3
-28821,51622.4
-36844.3,29850
15984,116334
14840,22125
6447.31,66105.2
33590.4,57859.5
78188.8,38230.7
143837,40600.1
104667,166458
1.53633e+06,335988
-609318,-388107
-445298,143523
-222288,13460.3
-175978,11207.3
-156478,80942.6
-126815,35108.9
-61796.9,67538.4
-68700.3,48461.9
-31257.7,73444.3
-13349.4,79270.2
31648.1,100164
62315.9,185369
751900,485116
-798127,-517370
-346035,-103307
-228709,-63742.3
-160902,-54911.1
-156131,-40231.5
-117245,-45415.7
-126018,-53753.3
-128112,-42194.5
-98336.9,-66881.6
-102400,-79522.7
-107337,-110586
-116555,-171543
-100365,-442677
23671.1,1.34006e+06
20019.5,242258
-26209.3,114202
-55981.5,91172.6
-59930.9,45200.3
-59523.5,49827.3
-63179.3,59723.3
-57736.3,30284.1
-70976.1,18083.3
-62745.1,13402.4
-71449.7,3621.81
-70905.8,-2921.99
-69163,-14783.8
